# Sphero Kalman Filter Data
"# Each row: [timestamp, seq, dt_s, theta, roll, pitch, vel_x, vel_y, v_forward, gyro_z, accel_x, accel_y, accel_z] -- all values are directly from Sphero sensors. Conversions: accel raw in g, *9.81 for m/s^2; gyro raw in deg/s, *pi/180 for rad/s; velocity raw in mm/s, /1000 for m/s; v_forward is projection onto heading (see code)."
"timestamp (monotonic, s)",seq,dt_s,theta (rad),roll (deg),pitch (deg),vel_x (mm/s),vel_y (mm/s),v_forward (m/s),gyro_z (rad/s),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4577043.358663,0,0.000000,0.026778,-1.627862,-5.104230,-0.008040,0.229902,-0.000002,-0.035863,-0.340262,0.653439,9.660614
4577043.370531,1,0.011868,0.026778,-1.627862,-5.104230,-0.008040,0.229902,-0.000002,-0.035863,-0.340262,0.653439,9.660614
4577043.381576,2,0.011046,0.026778,-1.627862,-5.104230,-0.008040,0.229902,-0.000002,-0.035863,-0.340262,0.653439,9.660614
4577043.393287,3,0.011711,0.026778,-1.627862,-5.104230,-0.008040,0.229902,-0.000002,-0.035863,-0.340262,0.653439,9.660614
4577043.405811,4,0.012524,0.026778,-1.627862,-5.104230,-0.008040,0.229902,-0.000002,-0.035863,-0.340262,0.653439,9.660614
4577043.418325,5,0.012514,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.430841,6,0.012517,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.443363,7,0.012522,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.455883,8,0.012520,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.468399,9,0.012516,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.480913,10,0.012514,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.493430,11,0.012517,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.505945,12,0.012516,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.518459,13,0.012514,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.530976,14,0.012516,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.543534,15,0.012558,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.556096,16,0.012563,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.566610,17,0.010513,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.579154,18,0.012544,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.591707,19,0.012553,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.604245,20,0.012539,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.616776,21,0.012531,0.026372,-1.763756,-5.038842,0.001583,0.144050,0.000005,-0.034317,-0.300487,0.808664,9.659874
4577043.629306,22,0.012529,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.641797,23,0.012491,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.654199,24,0.012402,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.664401,25,0.010202,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.676940,26,0.012539,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.687132,27,0.010192,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.699250,28,0.012118,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.711552,29,0.012302,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.724082,30,0.012530,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.734411,31,0.010329,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.747148,32,0.012737,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.759719,33,0.012571,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.772247,34,0.012528,-0.009996,-2.004002,-2.178226,0.019960,3.129051,-0.000011,-0.211432,-0.420644,0.265760,9.701315
4577043.784774,35,0.012528,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.796981,36,0.012207,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.809516,37,0.012534,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.821072,38,0.011557,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.833609,39,0.012537,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.845305,40,0.011696,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.857632,41,0.012326,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.868782,42,0.011151,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.881346,43,0.012564,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.893233,44,0.011887,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.905111,45,0.011878,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.916409,46,0.011298,-0.007543,-2.005449,-0.536393,0.027546,3.534363,0.000001,0.307054,-0.383489,0.110404,9.780842
4577043.928933,47,0.012524,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577043.940543,48,0.011609,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577043.951139,49,0.010596,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577043.963673,50,0.012534,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577043.976204,51,0.012531,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577043.988496,52,0.012292,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.001049,53,0.012553,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.013587,54,0.012538,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.026121,55,0.012534,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.036341,56,0.010220,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.046760,57,0.010420,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.059043,58,0.012282,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.070273,59,0.011230,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.081580,60,0.011307,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.094083,61,0.012503,0.003038,-1.723149,1.633792,0.000896,0.292618,0.000002,0.040133,-0.306208,-0.128058,9.670845
4577044.107231,62,0.013149,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.119771,63,0.012540,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.130499,64,0.010728,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.143032,65,0.012533,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.154379,66,0.011347,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.165908,67,0.011529,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.177059,68,0.011152,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.187269,69,0.010209,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.199241,70,0.011972,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.210764,71,0.011524,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.223287,72,0.012522,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.234459,73,0.011172,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.245409,74,0.010950,0.001172,-2.325422,0.305473,-0.001816,2.440383,0.000001,-0.292992,-0.503169,-0.354440,9.821368
4577044.258210,75,0.012802,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.270752,76,0.012542,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.282585,77,0.011833,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.294326,78,0.011741,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.306486,79,0.012160,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.319016,80,0.012530,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.331539,81,0.012523,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.343198,82,0.011660,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.355727,83,0.012529,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.368073,84,0.012346,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.380606,85,0.012533,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.393151,86,0.012545,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.405273,87,0.012121,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.416418,88,0.011146,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.428948,89,0.012529,-0.013511,-2.846990,4.687850,0.084842,3.027328,0.000044,0.190801,-0.504611,-1.063621,9.523157
4577044.440399,90,0.011451,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.452930,91,0.012531,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.464915,92,0.011985,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.477447,93,0.012532,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.490004,94,0.012557,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.500421,95,0.010417,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.512967,96,0.012546,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.523719,97,0.010752,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.536260,98,0.012541,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.548250,99,0.011991,0.016911,-3.603073,1.286491,-0.003239,-0.028205,-0.000004,0.041027,-0.694058,0.117569,9.772139
4577044.559741,100,0.011491,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.572269,101,0.012528,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.582732,102,0.010462,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.594125,103,0.011393,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.606656,104,0.012531,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.618474,105,0.011818,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.631029,106,0.012555,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.643576,107,0.012547,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.656079,108,0.012503,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.666786,109,0.010707,-0.008290,-2.343537,2.643807,0.001848,2.397849,-0.000018,-0.047419,-0.309184,-0.437808,9.789418
4577044.679404,110,0.012618,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.691888,111,0.012484,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.704451,112,0.012564,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.715999,113,0.011547,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.726530,114,0.010531,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.738333,115,0.011803,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.749241,116,0.010908,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.760077,117,0.010836,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.772599,118,0.012522,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.783808,119,0.011209,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.796204,120,0.012396,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.808764,121,0.012559,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.821320,122,0.012556,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.833353,123,0.012033,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.845887,124,0.012535,-0.008806,-1.427589,2.431013,0.056042,7.048954,-0.000006,-0.264886,-0.387197,-1.028938,9.449353
4577044.858425,125,0.012538,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.870365,126,0.011939,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.882172,127,0.011808,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.894701,128,0.012528,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.907228,129,0.012527,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.919751,130,0.012524,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.931582,131,0.011831,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.944117,132,0.012535,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.957298,133,0.013180,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.975458,134,0.018160,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577044.988003,135,0.012546,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577045.000535,136,0.012532,-0.007660,-0.117675,1.942770,0.053374,6.298856,0.000005,0.035504,0.198828,0.096969,9.797161
4577045.012694,137,0.012159,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.023936,138,0.011241,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.035490,139,0.011554,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.048029,140,0.012539,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.060558,141,0.012528,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.072296,142,0.011738,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.084843,143,0.012547,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.097046,144,0.012202,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.109591,145,0.012545,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.122123,146,0.012533,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.134652,147,0.012529,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.147178,148,0.012526,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.159703,149,0.012526,0.000470,-2.491857,3.259436,0.101336,8.163708,0.000105,-0.146644,-0.309457,-1.901839,8.887009
4577045.172297,150,0.012593,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.182567,151,0.010271,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.194595,152,0.012027,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.207118,153,0.012524,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.219464,154,0.012345,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.231984,155,0.012521,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.244513,156,0.012528,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.257043,157,0.012531,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.267425,158,0.010382,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.279438,159,0.012013,-0.012581,-5.647682,0.687546,0.076277,5.808246,0.000003,0.101137,-1.233748,0.398339,9.523877
4577045.292760,160,0.013322,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.305290,161,0.012530,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.317446,162,0.012156,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.329979,163,0.012533,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.341992,164,0.012013,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.353691,165,0.011699,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.366230,166,0.012539,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.378769,167,0.012539,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.389959,168,0.011190,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.402488,169,0.012529,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.415019,170,0.012531,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.427548,171,0.012530,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.440017,172,0.012469,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.452588,173,0.012571,-0.018311,-2.634568,-1.146690,0.153378,6.494552,0.000034,0.448109,-1.002837,0.476835,9.797626
4577045.465118,174,0.012529,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.476552,175,0.011434,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.489080,176,0.012528,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.500821,177,0.011741,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.513348,178,0.012527,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.525115,179,0.011767,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.536424,180,0.011309,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.548300,181,0.011876,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.560154,182,0.011854,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.572688,183,0.012535,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.583813,184,0.011125,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.596341,185,0.012528,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.606684,186,0.010342,-0.016166,1.342088,-1.707883,0.185703,10.231666,0.000020,-0.138184,0.635151,1.371789,9.640822
4577045.617942,187,0.011259,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.629214,188,0.011272,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.639997,189,0.010782,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.652518,190,0.012521,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.665036,191,0.012518,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.677223,192,0.012187,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.689756,193,0.012532,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.702289,194,0.012533,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.714819,195,0.012529,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.727347,196,0.012528,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.737968,197,0.010621,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.749668,198,0.011700,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
4577045.762196,199,0.012528,-0.000320,0.074702,-3.655554,-0.073718,5.235828,-0.000075,-0.386276,0.329580,1.842335,9.396802
